scenario,row_index,listing_id,group_id,repeat_group_id,is_grouped_repeat,group_size,fold
A,496,103421269,A_UNIQUE_103421269,,False,1,2
A,497,103802380,A_UNIQUE_103802380,,False,1,4
A,498,103057333,A_UNIQUE_103057333,,False,1,2
A,499,103199162,A_UNIQUE_103199162,,False,1,1
A,500,103137354,A_UNIQUE_103137354,,False,1,3
A,501,102632820,A_UNIQUE_102632820,,False,1,1
A,502,103376889,A_UNIQUE_103376889,,False,1,4
A,503,103697124,A_UNIQUE_103697124,,False,1,4
A,504,103498037,A_UNIQUE_103498037,,False,1,4
A,505,97083199,A_UNIQUE_97083199,,False,1,1
A,506,100774316,A_UNIQUE_100774316,,False,1,4
A,507,103697292,A_UNIQUE_103697292,,False,1,3
A,508,103751168,A_UNIQUE_103751168,,False,1,3
A,509,103372124,A_UNIQUE_103372124,,False,1,3
A,510,103653485,A_UNIQUE_103653485,,False,1,5
A,511,102596275,A_UNIQUE_102596275,,False,1,3
A,512,103541448,A_UNIQUE_103541448,,False,1,1
A,513,103671095,A_UNIQUE_103671095,,False,1,4
A,514,99511162,A_UNIQUE_99511162,,False,1,1
A,515,102468043,A_UNIQUE_102468043,,False,1,5
A,516,103462826,A_UNIQUE_103462826,,False,1,4
A,517,102731755,A_UNIQUE_102731755,,False,1,3
A,518,102463250,A_UNIQUE_102463250,,False,1,1
A,519,103093439,A_UNIQUE_103093439,,False,1,4
A,520,102912557,A_UNIQUE_102912557,,False,1,5
A,521,101881260,A_UNIQUE_101881260,,False,1,1
A,522,101881017,A_UNIQUE_101881017,,False,1,4
A,523,103174215,A_UNIQUE_103174215,,False,1,3
A,524,103674063,A_UNIQUE_103674063,,False,1,2
A,525,103461736,A_UNIQUE_103461736,,False,1,3
A,526,103203509,A_UNIQUE_103203509,,False,1,2
A,527,103210555,A_UNIQUE_103210555,,False,1,1
A,528,102676149,A_UNIQUE_102676149,,False,1,1
A,529,103749593,A_UNIQUE_103749593,,False,1,3
A,530,103802052,A_UNIQUE_103802052,,False,1,4
A,531,102464106,A_UNIQUE_102464106,,False,1,2
A,532,103802084,A_UNIQUE_103802084,,False,1,3
A,533,102912556,A_UNIQUE_102912556,,False,1,5
A,534,103802196,A_UNIQUE_103802196,,False,1,4
A,535,103802184,A_UNIQUE_103802184,,False,1,4
A,536,102862598,A_UNIQUE_102862598,,False,1,1
A,537,103656676,A_UNIQUE_103656676,,False,1,5
A,538,103313935,A_UNIQUE_103313935,,False,1,3
A,539,103214213,A_UNIQUE_103214213,,False,1,5
A,540,100951974,A_UNIQUE_100951974,,False,1,2
A,541,92691295,A_UNIQUE_92691295,,False,1,1
A,542,102010291,A_UNIQUE_102010291,,False,1,3
A,543,102770089,A_UNIQUE_102770089,,False,1,4
A,544,102574262,A_UNIQUE_102574262,,False,1,1
A,545,103113103,A_UNIQUE_103113103,,False,1,3
A,546,102606195,A_UNIQUE_102606195,,False,1,1
A,547,103482702,A_UNIQUE_103482702,,False,1,3
A,548,103801819,A_UNIQUE_103801819,,False,1,4
A,549,102897721,A_UNIQUE_102897721,,False,1,2
A,550,103801783,A_UNIQUE_103801783,,False,1,1
A,551,103801751,A_UNIQUE_103801751,,False,1,1
A,552,101823729,A_UNIQUE_101823729,,False,1,4
A,553,103801927,A_UNIQUE_103801927,,False,1,4
A,554,102513812,A_UNIQUE_102513812,,False,1,4
A,555,103801912,A_UNIQUE_103801912,,False,1,2
A,556,99640511,A_UNIQUE_99640511,,False,1,1
A,557,93374145,A_UNIQUE_93374145,,False,1,5
A,558,97710120,A_UNIQUE_97710120,,False,1,5
A,559,102150503,A_UNIQUE_102150503,,False,1,3
A,560,101804740,A_UNIQUE_101804740,,False,1,5
A,561,100414528,A_UNIQUE_100414528,,False,1,1
A,562,101462457,A_UNIQUE_101462457,,False,1,3
A,563,103342242,A_UNIQUE_103342242,,False,1,2
A,564,103536838,A_UNIQUE_103536838,,False,1,3
A,565,103551604,A_UNIQUE_103551604,,False,1,5
A,566,97710489,A_UNIQUE_97710489,,False,1,2
A,567,103801802,A_UNIQUE_103801802,,False,1,5
A,568,102745079,A_UNIQUE_102745079,,False,1,1
A,569,103472459,A_UNIQUE_103472459,,False,1,5
A,570,103572842,A_UNIQUE_103572842,,False,1,3
A,571,103801746,A_UNIQUE_103801746,,False,1,2
A,572,102137074,A_UNIQUE_102137074,,False,1,5
A,573,103801734,A_UNIQUE_103801734,,False,1,2
A,574,103801632,A_UNIQUE_103801632,,False,1,4
A,575,103801585,A_UNIQUE_103801585,,False,1,5
A,576,102925183,A_UNIQUE_102925183,,False,1,3
A,577,102924519,A_UNIQUE_102924519,,False,1,4
A,578,102335995,A_UNIQUE_102335995,,False,1,3
A,579,103801733,A_UNIQUE_103801733,,False,1,1
A,580,103801716,A_UNIQUE_103801716,,False,1,5
A,581,102487841,A_UNIQUE_102487841,,False,1,3
A,582,103801575,A_UNIQUE_103801575,,False,1,4
A,583,103801557,A_UNIQUE_103801557,,False,1,1
A,584,103478023,A_UNIQUE_103478023,,False,1,2
A,585,103801681,A_UNIQUE_103801681,,False,1,3
A,586,99988688,A_UNIQUE_99988688,,False,1,3
A,587,89964581,A_UNIQUE_89964581,,False,1,2
A,588,103801679,A_UNIQUE_103801679,,False,1,3
A,589,103801676,A_UNIQUE_103801676,,False,1,4
A,590,103801669,A_UNIQUE_103801669,,False,1,2
A,591,103694761,A_UNIQUE_103694761,,False,1,2
A,592,103673952,A_UNIQUE_103673952,,False,1,4
A,593,103801651,A_UNIQUE_103801651,,False,1,2
A,594,99241319,A_UNIQUE_99241319,,False,1,2
A,595,103801609,A_UNIQUE_103801609,,False,1,5
A,596,103723393,A_UNIQUE_103723393,,False,1,1
A,597,103199016,A_UNIQUE_103199016,,False,1,2
A,598,103801567,A_UNIQUE_103801567,,False,1,4
A,599,103151143,A_RG_0003,A_RG_0003,True,2,3
A,600,103150184,A_RG_0003,A_RG_0003,True,2,3
A,601,99482072,A_UNIQUE_99482072,,False,1,1
A,602,100419415,A_UNIQUE_100419415,,False,1,2
A,603,103465462,A_UNIQUE_103465462,,False,1,5
A,604,103479229,A_UNIQUE_103479229,,False,1,3
A,605,103801398,A_UNIQUE_103801398,,False,1,5
A,606,101957025,A_UNIQUE_101957025,,False,1,2
A,607,103185276,A_UNIQUE_103185276,,False,1,4
A,608,103801497,A_UNIQUE_103801497,,False,1,5
A,609,103613681,A_UNIQUE_103613681,,False,1,4
A,610,102692697,A_UNIQUE_102692697,,False,1,5
A,611,103425796,A_UNIQUE_103425796,,False,1,5
A,612,103685803,A_UNIQUE_103685803,,False,1,5
A,613,101370721,A_UNIQUE_101370721,,False,1,2
A,614,97406224,A_UNIQUE_97406224,,False,1,4
A,615,102487756,A_UNIQUE_102487756,,False,1,3
A,616,103801368,A_UNIQUE_103801368,,False,1,1
A,617,103801360,A_UNIQUE_103801360,,False,1,2
A,618,103210722,A_UNIQUE_103210722,,False,1,3
A,619,103305154,A_UNIQUE_103305154,,False,1,2
A,620,103178152,A_UNIQUE_103178152,,False,1,4
A,621,103463637,A_UNIQUE_103463637,,False,1,3
A,622,102469434,A_UNIQUE_102469434,,False,1,1
A,623,103721323,A_UNIQUE_103721323,,False,1,1
A,624,103739549,A_UNIQUE_103739549,,False,1,1
A,625,103302118,A_UNIQUE_103302118,,False,1,5
A,626,103381053,A_UNIQUE_103381053,,False,1,4
A,627,103801242,A_UNIQUE_103801242,,False,1,1
A,628,103746354,A_UNIQUE_103746354,,False,1,4
A,629,102744896,A_UNIQUE_102744896,,False,1,5
A,630,102744856,A_UNIQUE_102744856,,False,1,5
A,631,100274940,A_UNIQUE_100274940,,False,1,5
A,632,103465492,A_UNIQUE_103465492,,False,1,2
A,633,103801208,A_UNIQUE_103801208,,False,1,4
A,634,103801203,A_UNIQUE_103801203,,False,1,5
A,635,102879777,A_UNIQUE_102879777,,False,1,1
A,636,102335990,A_UNIQUE_102335990,,False,1,4
A,637,101471270,A_UNIQUE_101471270,,False,1,3
A,638,103801312,A_UNIQUE_103801312,,False,1,4
A,639,103801192,A_UNIQUE_103801192,,False,1,5
A,640,103801180,A_UNIQUE_103801180,,False,1,2
A,641,103801159,A_UNIQUE_103801159,,False,1,1
A,642,103801156,A_UNIQUE_103801156,,False,1,1
A,643,103801153,A_UNIQUE_103801153,,False,1,4
A,644,103466174,A_UNIQUE_103466174,,False,1,2
A,645,103435595,A_UNIQUE_103435595,,False,1,3
A,646,97087241,A_UNIQUE_97087241,,False,1,5
A,647,103801266,A_UNIQUE_103801266,,False,1,2
A,648,102308940,A_UNIQUE_102308940,,False,1,2
A,649,101811990,A_UNIQUE_101811990,,False,1,3
A,650,103607946,A_UNIQUE_103607946,,False,1,2
A,651,103037509,A_UNIQUE_103037509,,False,1,3
A,652,103037377,A_UNIQUE_103037377,,False,1,3
A,653,101761357,A_UNIQUE_101761357,,False,1,1
A,654,100635823,A_UNIQUE_100635823,,False,1,3
A,655,103666072,A_UNIQUE_103666072,,False,1,3
A,656,103666982,A_UNIQUE_103666982,,False,1,4
A,657,95763369,A_UNIQUE_95763369,,False,1,5
A,658,95149506,A_UNIQUE_95149506,,False,1,1
A,659,101847016,A_UNIQUE_101847016,,False,1,2
A,660,102566624,A_UNIQUE_102566624,,False,1,2
A,661,103550482,A_UNIQUE_103550482,,False,1,4
A,662,80258486,A_UNIQUE_80258486,,False,1,2
A,663,103746381,A_UNIQUE_103746381,,False,1,1
A,664,103744742,A_UNIQUE_103744742,,False,1,2
A,665,103761635,A_UNIQUE_103761635,,False,1,3
A,666,97315482,A_UNIQUE_97315482,,False,1,5
A,667,103244628,A_UNIQUE_103244628,,False,1,1
A,668,103745112,A_UNIQUE_103745112,,False,1,2
A,669,103801145,A_UNIQUE_103801145,,False,1,2
A,670,103800952,A_UNIQUE_103800952,,False,1,4
A,671,103800951,A_UNIQUE_103800951,,False,1,5
A,672,103800943,A_UNIQUE_103800943,,False,1,5
A,673,103800941,A_UNIQUE_103800941,,False,1,3
A,674,102905309,A_UNIQUE_102905309,,False,1,4
A,675,101682885,A_UNIQUE_101682885,,False,1,3
A,676,102310065,A_UNIQUE_102310065,,False,1,4
A,677,101720817,A_UNIQUE_101720817,,False,1,4
A,678,82005054,A_UNIQUE_82005054,,False,1,2
A,679,102841289,A_UNIQUE_102841289,,False,1,3
A,680,103801066,A_UNIQUE_103801066,,False,1,3
A,681,103800986,A_UNIQUE_103800986,,False,1,3
A,682,103800985,A_UNIQUE_103800985,,False,1,5
A,683,100391017,A_UNIQUE_100391017,,False,1,1
A,684,103800973,A_UNIQUE_103800973,,False,1,2
A,685,102793564,A_UNIQUE_102793564,,False,1,5
A,686,102833432,A_UNIQUE_102833432,,False,1,2
A,687,103763130,A_UNIQUE_103763130,,False,1,3
A,688,102984848,A_UNIQUE_102984848,,False,1,5
A,689,102660370,A_UNIQUE_102660370,,False,1,4
A,690,101812258,A_UNIQUE_101812258,,False,1,5
A,691,103586006,A_UNIQUE_103586006,,False,1,2
A,692,102505649,A_UNIQUE_102505649,,False,1,4
A,693,100405524,A_UNIQUE_100405524,,False,1,4
A,694,103486779,A_UNIQUE_103486779,,False,1,2
A,695,103688286,A_UNIQUE_103688286,,False,1,4
A,696,103001368,A_UNIQUE_103001368,,False,1,1
A,697,101736332,A_UNIQUE_101736332,,False,1,2
A,698,103731402,A_UNIQUE_103731402,,False,1,2
A,699,103462974,A_UNIQUE_103462974,,False,1,4
A,700,102375382,A_UNIQUE_102375382,,False,1,3
A,701,103800877,A_UNIQUE_103800877,,False,1,5
A,702,100867056,A_UNIQUE_100867056,,False,1,1
A,703,88255852,A_UNIQUE_88255852,,False,1,5
A,704,103195587,A_UNIQUE_103195587,,False,1,1
A,705,103800860,A_UNIQUE_103800860,,False,1,5
A,706,99679030,A_UNIQUE_99679030,,False,1,5
A,707,103798060,A_UNIQUE_103798060,,False,1,1
A,708,102964022,A_UNIQUE_102964022,,False,1,3
A,709,102285078,A_UNIQUE_102285078,,False,1,5
A,710,103725019,A_UNIQUE_103725019,,False,1,3
A,711,103800828,A_UNIQUE_103800828,,False,1,4
A,712,103639616,A_UNIQUE_103639616,,False,1,1
A,713,103086296,A_UNIQUE_103086296,,False,1,4
A,714,102986746,A_UNIQUE_102986746,,False,1,5
A,715,90492002,A_UNIQUE_90492002,,False,1,5
A,716,102928282,A_UNIQUE_102928282,,False,1,4
A,717,102661858,A_UNIQUE_102661858,,False,1,1
A,718,99095036,A_UNIQUE_99095036,,False,1,1
A,719,103745367,A_UNIQUE_103745367,,False,1,1
A,720,102285256,A_UNIQUE_102285256,,False,1,4
A,721,101747814,A_UNIQUE_101747814,,False,1,1
A,722,103800507,A_UNIQUE_103800507,,False,1,3
A,723,103800505,A_UNIQUE_103800505,,False,1,2
A,724,103456869,A_UNIQUE_103456869,,False,1,5
A,725,103287676,A_UNIQUE_103287676,,False,1,4
A,726,103473355,A_UNIQUE_103473355,,False,1,2
A,727,103288790,A_UNIQUE_103288790,,False,1,4
A,728,103800697,A_UNIQUE_103800697,,False,1,1
A,729,103800664,A_UNIQUE_103800664,,False,1,4
A,730,103800445,A_UNIQUE_103800445,,False,1,4
A,731,103800426,A_UNIQUE_103800426,,False,1,4
A,732,102881549,A_UNIQUE_102881549,,False,1,1
A,733,103800596,A_UNIQUE_103800596,,False,1,1
A,734,103769629,A_UNIQUE_103769629,,False,1,1
A,735,100686203,A_UNIQUE_100686203,,False,1,3
A,736,102247309,A_UNIQUE_102247309,,False,1,3
A,737,97542049,A_UNIQUE_97542049,,False,1,1
A,738,103800557,A_UNIQUE_103800557,,False,1,1
A,739,103782847,A_UNIQUE_103782847,,False,1,1
A,740,101773854,A_UNIQUE_101773854,,False,1,3
A,741,103800315,A_UNIQUE_103800315,,False,1,1
A,742,96945854,A_UNIQUE_96945854,,False,1,2
A,743,103800495,A_UNIQUE_103800495,,False,1,2
A,744,96994776,A_UNIQUE_96994776,,False,1,3
A,745,102612263,A_UNIQUE_102612263,,False,1,4
A,746,103800488,A_UNIQUE_103800488,,False,1,3
A,747,103556569,A_UNIQUE_103556569,,False,1,3
A,748,101607682,A_UNIQUE_101607682,,False,1,3
A,749,103800444,A_UNIQUE_103800444,,False,1,1
A,750,103800415,A_UNIQUE_103800415,,False,1,4
A,751,103694256,A_UNIQUE_103694256,,False,1,4
A,752,103800277,A_UNIQUE_103800277,,False,1,5
A,753,103800269,A_UNIQUE_103800269,,False,1,5
A,754,100170696,A_UNIQUE_100170696,,False,1,2
A,755,99703737,A_UNIQUE_99703737,,False,1,5
A,756,99703732,A_UNIQUE_99703732,,False,1,5
A,757,98005496,A_UNIQUE_98005496,,False,1,2
A,758,103800393,A_UNIQUE_103800393,,False,1,2
A,759,103800376,A_UNIQUE_103800376,,False,1,1
A,760,103797239,A_UNIQUE_103797239,,False,1,1
A,761,103800219,A_UNIQUE_103800219,,False,1,3
A,762,102495242,A_UNIQUE_102495242,,False,1,1
A,763,102566897,A_UNIQUE_102566897,,False,1,5
A,764,103619791,A_UNIQUE_103619791,,False,1,4
A,765,103638395,A_UNIQUE_103638395,,False,1,5
A,766,103336484,A_UNIQUE_103336484,,False,1,1
A,767,101813586,A_UNIQUE_101813586,,False,1,5
A,768,103326771,A_UNIQUE_103326771,,False,1,3
A,769,102723810,A_UNIQUE_102723810,,False,1,5
A,770,100944653,A_UNIQUE_100944653,,False,1,1
A,771,102075617,A_UNIQUE_102075617,,False,1,2
A,772,103387063,A_UNIQUE_103387063,,False,1,2
A,773,101843227,A_UNIQUE_101843227,,False,1,5
A,774,103800086,A_UNIQUE_103800086,,False,1,5
A,775,101177389,A_UNIQUE_101177389,,False,1,1
A,776,103637380,A_UNIQUE_103637380,,False,1,4
A,777,103340846,A_UNIQUE_103340846,,False,1,3
A,778,102890567,A_UNIQUE_102890567,,False,1,5
A,779,103356373,A_UNIQUE_103356373,,False,1,3
A,780,102624135,A_UNIQUE_102624135,,False,1,5
A,781,101979448,A_UNIQUE_101979448,,False,1,5
A,782,103800186,A_UNIQUE_103800186,,False,1,2
A,783,102470557,A_UNIQUE_102470557,,False,1,4
A,784,101058327,A_UNIQUE_101058327,,False,1,1
A,785,102858673,A_UNIQUE_102858673,,False,1,4
A,786,103171068,A_UNIQUE_103171068,,False,1,3
A,787,101620117,A_UNIQUE_101620117,,False,1,4
A,788,99466790,A_UNIQUE_99466790,,False,1,1
A,789,103800023,A_UNIQUE_103800023,,False,1,1
A,790,101051045,A_UNIQUE_101051045,,False,1,1
A,791,103133327,A_UNIQUE_103133327,,False,1,3
A,792,103427084,A_UNIQUE_103427084,,False,1,2
A,793,103604739,A_UNIQUE_103604739,,False,1,4
A,794,103345702,A_UNIQUE_103345702,,False,1,2
A,795,93105447,A_UNIQUE_93105447,,False,1,3
A,796,102732863,A_UNIQUE_102732863,,False,1,3
A,797,101691323,A_UNIQUE_101691323,,False,1,2
A,798,92444547,A_UNIQUE_92444547,,False,1,2
A,799,102892183,A_UNIQUE_102892183,,False,1,3
A,800,102866510,A_UNIQUE_102866510,,False,1,2
A,801,102834051,A_UNIQUE_102834051,,False,1,2
A,802,103800047,A_UNIQUE_103800047,,False,1,2
A,803,102490710,A_UNIQUE_102490710,,False,1,1
A,804,101998454,A_UNIQUE_101998454,,False,1,5
A,805,100891027,A_UNIQUE_100891027,,False,1,1
A,806,103799861,A_UNIQUE_103799861,,False,1,5
A,807,103799972,A_UNIQUE_103799972,,False,1,3
A,808,103799949,A_UNIQUE_103799949,,False,1,1
A,809,103799934,A_UNIQUE_103799934,,False,1,2
A,810,103647935,A_UNIQUE_103647935,,False,1,2
A,811,102523624,A_UNIQUE_102523624,,False,1,1
A,812,96037286,A_UNIQUE_96037286,,False,1,3
A,813,103743921,A_UNIQUE_103743921,,False,1,3
A,814,103799785,A_UNIQUE_103799785,,False,1,4
A,815,103799775,A_UNIQUE_103799775,,False,1,3
A,816,103138503,A_UNIQUE_103138503,,False,1,4
A,817,103799888,A_UNIQUE_103799888,,False,1,3
A,818,102636168,A_UNIQUE_102636168,,False,1,4
A,819,102912123,A_UNIQUE_102912123,,False,1,5
A,820,102090875,A_UNIQUE_102090875,,False,1,3
A,821,96926980,A_UNIQUE_96926980,,False,1,1
A,822,94156074,A_UNIQUE_94156074,,False,1,1
A,823,103605804,A_UNIQUE_103605804,,False,1,3
A,824,95804478,A_UNIQUE_95804478,,False,1,2
A,825,99993197,A_UNIQUE_99993197,,False,1,1
A,826,100997471,A_UNIQUE_100997471,,False,1,1
A,827,101332667,A_UNIQUE_101332667,,False,1,4
A,828,103571765,A_UNIQUE_103571765,,False,1,3
A,829,103179658,A_UNIQUE_103179658,,False,1,2
A,830,103169616,A_UNIQUE_103169616,,False,1,5
A,831,98421954,A_UNIQUE_98421954,,False,1,4
A,832,103690827,A_UNIQUE_103690827,,False,1,5
A,833,103799666,A_UNIQUE_103799666,,False,1,1
A,834,99994813,A_UNIQUE_99994813,,False,1,1
A,835,102919558,A_UNIQUE_102919558,,False,1,2
A,836,103721778,A_UNIQUE_103721778,,False,1,4
A,837,103799725,A_UNIQUE_103799725,,False,1,3
A,838,103799624,A_UNIQUE_103799624,,False,1,5
A,839,103799634,A_UNIQUE_103799634,,False,1,5
A,840,103799710,A_UNIQUE_103799710,,False,1,1
A,841,103476754,A_UNIQUE_103476754,,False,1,4
A,842,103729670,A_UNIQUE_103729670,,False,1,5
A,843,103435998,A_UNIQUE_103435998,,False,1,5
A,844,102131418,A_UNIQUE_102131418,,False,1,4
A,845,94769062,A_UNIQUE_94769062,,False,1,5
A,846,103715387,A_UNIQUE_103715387,,False,1,3
A,847,103248527,A_UNIQUE_103248527,,False,1,3
A,848,103622587,A_UNIQUE_103622587,,False,1,3
A,849,98061891,A_UNIQUE_98061891,,False,1,5
A,850,102605802,A_UNIQUE_102605802,,False,1,2
A,851,102992622,A_UNIQUE_102992622,,False,1,1
A,852,101332733,A_UNIQUE_101332733,,False,1,4
A,853,99829674,A_UNIQUE_99829674,,False,1,4
A,854,103677020,A_UNIQUE_103677020,,False,1,1
A,855,101332527,A_UNIQUE_101332527,,False,1,1
A,856,102134644,A_UNIQUE_102134644,,False,1,2
A,857,102891064,A_UNIQUE_102891064,,False,1,2
A,858,103799520,A_UNIQUE_103799520,,False,1,5
A,859,102860101,A_UNIQUE_102860101,,False,1,4
A,860,103799518,A_UNIQUE_103799518,,False,1,1
A,861,103799498,A_UNIQUE_103799498,,False,1,4
A,862,103799494,A_UNIQUE_103799494,,False,1,4
A,863,98058544,A_UNIQUE_98058544,,False,1,4
A,864,102033548,A_UNIQUE_102033548,,False,1,1
A,865,103799441,A_UNIQUE_103799441,,False,1,4
A,866,103799200,A_UNIQUE_103799200,,False,1,4
A,867,103799199,A_UNIQUE_103799199,,False,1,3
A,868,103799194,A_UNIQUE_103799194,,False,1,2
A,869,103799413,A_UNIQUE_103799413,,False,1,4
A,870,103799391,A_UNIQUE_103799391,,False,1,4
A,871,103799389,A_UNIQUE_103799389,,False,1,4
A,872,103799170,A_UNIQUE_103799170,,False,1,2
A,873,103799168,A_UNIQUE_103799168,,False,1,2
A,874,103799162,A_UNIQUE_103799162,,False,1,2
A,875,103799160,A_UNIQUE_103799160,,False,1,2
A,876,103799156,A_UNIQUE_103799156,,False,1,1
A,877,103799362,A_UNIQUE_103799362,,False,1,5
A,878,103799357,A_UNIQUE_103799357,,False,1,5
A,879,103799354,A_UNIQUE_103799354,,False,1,4
A,880,103799353,A_UNIQUE_103799353,,False,1,1
A,881,101156289,A_UNIQUE_101156289,,False,1,2
A,882,103799341,A_UNIQUE_103799341,,False,1,5
A,883,103799336,A_UNIQUE_103799336,,False,1,5
A,884,100094465,A_UNIQUE_100094465,,False,1,1
A,885,103153518,A_UNIQUE_103153518,,False,1,1
A,886,103799292,A_UNIQUE_103799292,,False,1,3
A,887,103799289,A_UNIQUE_103799289,,False,1,2
A,888,103406924,A_UNIQUE_103406924,,False,1,2
A,889,102126408,A_UNIQUE_102126408,,False,1,4
A,890,71561496,A_UNIQUE_71561496,,False,1,5
A,891,103084524,A_UNIQUE_103084524,,False,1,3
A,892,103184119,A_UNIQUE_103184119,,False,1,3
A,893,101525743,A_UNIQUE_101525743,,False,1,5
A,894,98459491,A_UNIQUE_98459491,,False,1,4
A,895,98803609,A_UNIQUE_98803609,,False,1,4
A,896,103799117,A_UNIQUE_103799117,,False,1,5
A,897,103799104,A_UNIQUE_103799104,,False,1,1
A,898,103799096,A_UNIQUE_103799096,,False,1,5
A,899,103798957,A_UNIQUE_103798957,,False,1,4
A,900,103798925,A_UNIQUE_103798925,,False,1,5
A,901,102925263,A_UNIQUE_102925263,,False,1,1
A,902,103445026,A_UNIQUE_103445026,,False,1,1
A,903,103799072,A_UNIQUE_103799072,,False,1,2
A,904,103799060,A_UNIQUE_103799060,,False,1,1
A,905,103799059,A_UNIQUE_103799059,,False,1,3
A,906,70858867,A_UNIQUE_70858867,,False,1,5
A,907,102185888,A_UNIQUE_102185888,,False,1,4
A,908,101214539,A_UNIQUE_101214539,,False,1,3
A,909,58037863,A_UNIQUE_58037863,,False,1,2
A,910,103711597,A_UNIQUE_103711597,,False,1,5
A,911,103705024,A_UNIQUE_103705024,,False,1,2
A,912,103044804,A_UNIQUE_103044804,,False,1,5
A,913,102922342,A_UNIQUE_102922342,,False,1,5
A,914,103798754,A_UNIQUE_103798754,,False,1,1
A,915,103798744,A_UNIQUE_103798744,,False,1,5
A,916,103798739,A_UNIQUE_103798739,,False,1,3
A,917,102884985,A_UNIQUE_102884985,,False,1,2
A,918,95866282,A_UNIQUE_95866282,,False,1,2
A,919,103798866,A_UNIQUE_103798866,,False,1,4
A,920,103798865,A_UNIQUE_103798865,,False,1,3
A,921,103601823,A_UNIQUE_103601823,,False,1,3
A,922,103749580,A_UNIQUE_103749580,,False,1,4
A,923,103516434,A_UNIQUE_103516434,,False,1,5
A,924,103683179,A_UNIQUE_103683179,,False,1,3
A,925,103798808,A_UNIQUE_103798808,,False,1,5
A,926,103773086,A_UNIQUE_103773086,,False,1,3
A,927,103798585,A_UNIQUE_103798585,,False,1,5
A,928,102753020,A_UNIQUE_102753020,,False,1,3
A,929,101986221,A_UNIQUE_101986221,,False,1,2
A,930,101955659,A_UNIQUE_101955659,,False,1,5
A,931,101514257,A_UNIQUE_101514257,,False,1,1
A,932,100953366,A_UNIQUE_100953366,,False,1,3
A,933,103798690,A_UNIQUE_103798690,,False,1,4
A,934,103798536,A_UNIQUE_103798536,,False,1,2
A,935,101998659,A_UNIQUE_101998659,,False,1,3
A,936,102625173,A_UNIQUE_102625173,,False,1,3
A,937,103798680,A_UNIQUE_103798680,,False,1,4
A,938,103798675,A_UNIQUE_103798675,,False,1,3
A,939,102043076,A_UNIQUE_102043076,,False,1,5
A,940,102633724,A_UNIQUE_102633724,,False,1,2
A,941,99442730,A_UNIQUE_99442730,,False,1,5
A,942,102920898,A_RG_0004,A_RG_0004,True,2,4
A,943,99886818,A_UNIQUE_99886818,,False,1,1
A,944,99886862,A_UNIQUE_99886862,,False,1,5
A,945,102919361,A_UNIQUE_102919361,,False,1,1
A,946,103707832,A_UNIQUE_103707832,,False,1,4
A,947,103767907,A_UNIQUE_103767907,,False,1,5
A,948,101056110,A_UNIQUE_101056110,,False,1,1
A,949,103726707,A_UNIQUE_103726707,,False,1,2
A,950,103424893,A_UNIQUE_103424893,,False,1,5
A,951,103798472,A_UNIQUE_103798472,,False,1,2
A,952,103798459,A_UNIQUE_103798459,,False,1,3
A,953,103798458,A_UNIQUE_103798458,,False,1,4
A,954,103798444,A_UNIQUE_103798444,,False,1,2
A,955,103429359,A_UNIQUE_103429359,,False,1,4
A,956,103362112,A_UNIQUE_103362112,,False,1,4
A,957,103798266,A_UNIQUE_103798266,,False,1,3
A,958,103798255,A_UNIQUE_103798255,,False,1,4
A,959,102924038,A_UNIQUE_102924038,,False,1,4
A,960,102923906,A_UNIQUE_102923906,,False,1,5
A,961,103470374,A_UNIQUE_103470374,,False,1,2
A,962,103444549,A_UNIQUE_103444549,,False,1,1
A,963,103689187,A_UNIQUE_103689187,,False,1,4
A,964,101337563,A_UNIQUE_101337563,,False,1,1
A,965,103532021,A_UNIQUE_103532021,,False,1,1
A,966,102543953,A_UNIQUE_102543953,,False,1,3
A,967,101062046,A_UNIQUE_101062046,,False,1,2
A,968,101060006,A_UNIQUE_101060006,,False,1,5
A,969,101062183,A_UNIQUE_101062183,,False,1,2
A,970,103691024,A_UNIQUE_103691024,,False,1,3
A,971,103797273,A_UNIQUE_103797273,,False,1,5
A,972,103798151,A_UNIQUE_103798151,,False,1,5
A,973,103798111,A_UNIQUE_103798111,,False,1,4
A,974,103798101,A_UNIQUE_103798101,,False,1,4
A,975,103450483,A_RG_0005,A_RG_0005,True,2,5
A,976,102288419,A_UNIQUE_102288419,,False,1,2
A,977,101370530,A_UNIQUE_101370530,,False,1,1
A,978,100611579,A_UNIQUE_100611579,,False,1,1
A,979,103729705,A_UNIQUE_103729705,,False,1,1
A,980,103519002,A_UNIQUE_103519002,,False,1,5
A,981,103278535,A_UNIQUE_103278535,,False,1,2
A,982,102650548,A_UNIQUE_102650548,,False,1,3
A,983,102882864,A_UNIQUE_102882864,,False,1,5
A,984,101274185,A_UNIQUE_101274185,,False,1,1
A,985,102128490,A_UNIQUE_102128490,,False,1,1
A,986,102465358,A_UNIQUE_102465358,,False,1,5
A,987,103126109,A_UNIQUE_103126109,,False,1,1
A,988,103685246,A_UNIQUE_103685246,,False,1,1
A,989,103638186,A_UNIQUE_103638186,,False,1,5
A,990,101863081,A_UNIQUE_101863081,,False,1,2
A,991,102845950,A_UNIQUE_102845950,,False,1,3
A,992,97089343,A_UNIQUE_97089343,,False,1,2
A,993,103601544,A_UNIQUE_103601544,,False,1,4
