row_id,price,property_size_sqft,ppsf,property_type,building_name,developer,city,state,bedroom,bathroom,parking_lot,completion_year,number_of_floors,total_units,validity_status,flag_reason,recommended_action,audit_evidence,description,exact_duplicate_flag,possible_repeat_flag,possible_repeat_group,possible_repeat_identical_description,premium_over_850k,canonical_top5_flag,canonical_top1_flag,ppsf_extreme_diagnostic_flag,valid_but_extreme_flag,premium_text_feature_count,premium_context_supported,optional_missing_count,explicit_description_sizes,explicit_description_prices,original_oof_prediction_rm,original_oof_absolute_error_rm,original_oof_fold
103470201,358000,1200.0,298.3333333333333,Apartment,Sri Akasia,Unknown,Johor Bahru,Johor,3.0,2.0,2.0,2005.0,,698.0,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=2; retained with existing fold-safe handling unless another independent rule applies.,for sale sri akasia corner unit 3 bedroom 2 bathroom 1200sqf full loan available 2 car parks selling price rm358k walking distance to paradigm mall 5 mins to perling mall 10 mins to ciq and city centre please contact daniel ling 6 show contact number wasap.me/ +6 show contact number ren 51666 royce properties continue reading,False,True,PR013,True,False,False,False,False,False,1,True,2,[],[358000.0],354305.219175983,3694.7808240170125,4
103796162,456000,926.0,492.44060475161984,Service Residence,Raintree Residence,Unknown,Klang,Selangor,3.0,2.0,2.0,,,,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,exclusive luxury in klang ✔️0% downpayment ✔️freehold - freehold - freehold ✔️free mot- free mot - free mot ✔️free partly furnished !!! ✔️free 2 carparks ✔️free s&p legal fee ✔️free loan agreement legal fee ✔️free loan stamp duty ✔️free spa disbursement fees ✔️free loan disbursement fees ✔️4 tier high security system facilities: 👉full facilities 👉sky garden 👉gymnasium 👉swimming pool 👉lap pool & wading pool 👉playground 👉bbq spot 👉badminton court 👉and many more...... amenities : 📍walking distance to ksl esplanade mall in klang 📍walking distance to mcdonalds 📍walking distance to family mart 📍8min to aeon bukit tinggi ☎️call/whatapps to developer staff: show contact number (harry loo) show contact number (harry loo) whatsapp link: https://raintree show contact number .wasap.my https://raintree show contact number .wasap.my continue reading,False,True,PR007,True,False,False,False,False,False,3,True,5,[],[],459869.5508202075,3869.5508202075143,4
103795460,200000,650.0,307.6923076923077,Apartment,ppr desa tun razak,Unknown,Kuala Lumpur,Kuala Lumpur,2.0,1.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,"ppr desa tun razak 56000 kuala lumpur harga jualan :rm200,000 details: apartment kos rendah leasehold bumi lot 560sqft 2 bilik tidur tapi dh reno jd 3 bilik tidur 1 bilik kelamin 2 bilik bujang basic unit top floor near stairs kejiranan melayu low maintenance fee kadar sewaan rm800-rm850/monthly kemudahan: parking bertingkat/terbuka walking distance to lrt tasik selatan,ktm komuter,klia transit erl,mrt masjid zaid bin thabit terminal bas bersepadu (tbs station) hukm puspakom petrol pump shell station sk & smk bts, sk & smk sg besi,sk desa tasik pasar sg besi,pasaraya hero/lake fields dewan komuniti desa tasik accessbility mrr2 plus highway suke federal highway ✔ appreciate appointment viewing ✔ high rate loan approval ✔ 0% downpayment ✔ 100% loan apply ✔ 1st house rebate call now for viewing arrangment sam yip show contact number sam yip show contact number sam yip show contact number please whatsapp for more details 【disclaimer】 photo is just for a display! to protect owner's and tenants privacy, pictures shown may not be the actual unit it is for illustration purpose only. continue reading",False,False,,False,False,False,False,False,False,1,True,5,[560.0],[200000.0],176286.00949292842,23713.990507071576,4
103795360,308000,715.0,430.7692307692308,Apartment,Senai Garden Apartment,KCC Development (M) Sdn Bhd,Senai,Johor,1.0,1.0,1.0,2019.0,12.0,392.0,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately.,🔥for sale hotel concept service apartment studio🔥 only rm 3xx k 📌 senai garden @ senai ✅ 715 sqft ✅ 1 bedroom ✅ 1 bathroom ✅ low floor ✅ original unit ✅ freehold/international lot ✅ maintenance fee rm200++ only rm rm 3xx k 📌 15 mins to senai international airport 📌 near to skudai 📌 near to kulai 📌 near to saleng #d67 #rumahmurah #property #propertyinvestment #propertyinvestor #malaysia continue reading,False,True,PR009,True,False,False,False,False,False,2,True,0,[715.0],[],311338.2520132881,3338.252013288089,1
103795288,308000,715.0,430.7692307692308,Apartment,Senai Garden Apartment,KCC Development (M) Sdn Bhd,Senai,Johor,1.0,1.0,1.0,2019.0,12.0,392.0,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately.,🔥for sale hotel concept service apartment studio🔥 only rm 3xx k 📌 senai garden @ senai ✅ 715 sqft ✅ 1 bedroom ✅ 1 bathroom ✅ low floor ✅ original unit ✅ freehold/international lot ✅ maintenance fee rm200++ only rm rm 3xx k 📌 15 mins to senai international airport 📌 near to skudai 📌 near to kulai 📌 near to saleng #d67 #rumahmurah #property #propertyinvestment #propertyinvestor #malaysia continue reading,False,True,PR009,True,False,False,False,False,False,2,True,0,[715.0],[],316867.2294554763,8867.229455476278,2
97151327,270000,1100.0,245.45454545454547,Condominium,Tasik Mewah Condominium,Unknown,Seremban,Negeri Sembilan,3.0,2.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,"this property is known as seremban tasik mewah condominium. it's on the 7th floor,strategically located in town area and is surrounded by greenery with an easy access to the seremban lake garden which is 2 minutes away,highway,town seremban hospital and government offices. suitable for those who are looking for a peace and quite environment but within walking distance to town. it's also a great investment property as it has potential of a rm1300-rm1500 depending on current market rate. this unit is a fully furnished corner unit with extra 100sft in space compared with the intermediate and has also obtain individual strata title. call now at show contact number for an appointment!",False,False,,False,False,False,False,False,False,2,True,5,[100.0],[],215071.34812689695,54928.65187310305,1
103795029,285000,700.0,407.14285714285717,Apartment,Desa Delima,Unknown,Ayer Itam,Penang,3.0,2.0,1.0,1992.0,17.0,3.0,SUSPICIOUS,STRATA_TOTAL_UNITS_NEEDS_REVIEW,RETAIN_PENDING_REVIEW,"Optional total_units is <=3 or >=5,000 for a strata development; may refer to block/phase or be a source entry error. | OPTIONAL_MISSING_COUNT=2; retained with existing fold-safe handling unless another independent rule applies.",**desa delima @ ayer itam** # worth buy / 值得购买 # leasehold / 99年地契 # well maintained / 维护良好 # renovated / 已装修 # 3 bedrooms / 卧室 # 2 bathrooms / 浴室 # 1 carpark / 停车位 # build up size : 700 sf / 方尺 * actual unit !! view to believe / 真实单位 * few units on hand / 多种选择 kindly contact show contact number liang 预知更多详情，请拨电联络 show contact number 良 cta 4 continue reading,False,False,,False,False,False,False,False,False,0,True,2,[700.0],[],244539.3505575581,40460.64944244191,2
103794493,155000,657.0,235.9208523592085,Apartment,Pangsapuri Pendamar A (Klang),Unknown,Klang,Selangor,3.0,2.0,9.0,,,,SUSPICIOUS,UNSUPPORTED_HIGH_PARKING_COUNT,RETAIN_PENDING_REVIEW,Structured parking is >=5 and the description does not explicitly support the same count. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,"good condition!! pendamar a apartment, port klang low cost apartment 657sqft 3 bedroom 2 bathroom good condition tenanted middle floor with lift freehold non bumi selling rm155k for more information 👇👇👇 🤙- show contact number 💢-ren 49385 jack heng 👇whatsapp👇 📲📲 https://wa.me/6 show contact number one stop solution ! owner area welcome to list ! continue reading",False,False,,False,False,False,False,False,False,0,True,5,[657.0],[155000.0],193850.5774321188,38850.57743211879,3
103420274,240000,963.0,249.22118380062307,Apartment,Daya View Apartment,Unknown,Johor Bahru,Johor,3.0,2.0,1.0,2013.0,4.0,1.0,SUSPICIOUS,STRATA_TOTAL_UNITS_NEEDS_REVIEW,RETAIN_PENDING_REVIEW,"Optional total_units is <=3 or >=5,000 for a strata development; may refer to block/phase or be a source entry error. | OPTIONAL_MISSING_COUNT=2; retained with existing fold-safe handling unless another independent rule applies.","#dayaviewapartment - #tamandaya #jalansagu 36, taman daya (opposite arc) 🔥for sale🔥 🏬apartment daya view @ taman daya 📍jalan sagu 36, taman daya (opposite arc) -bedroom: 3 -bathroom: 2 -built up: 963sqft -unfurnished -gated & guarded -maintenance fee: rm100 -remark: 3rd floor without lift 💰selling price: rm240k ✅ 🏦bank value: rm240k-rm260k 🌈【征求产业property wanted】 欢迎屋主委托我们帮您出售您的产业, 我们专业的团队将会在最快的时间内出售您的屋子！让您无后顾之忧💁🏻‍♂️ 📲rayy lim📲 ☎ www.wasap.my/6 show contact number 📲rayy lim📲 show contact number continue reading",False,False,,False,False,False,False,False,False,1,True,2,[963.0],"[240000.0, 260000.0]",337586.978999749,97586.978999749,1
101960423,198000,550.0,360.0,Condominium,Selangor » Cyberjaya,Unknown,Cyberjaya,Selangor,2.0,1.0,2.0,,,,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,"https://kyddmudah.wasap.my/ freehold investment/ownstay condo type 1: studio type 2: 2 room type 3: 3 room type 4 : 4 room 【ready tenants & high rental income】 **rental cover installment** **rental management team service provided** monthly installment: rm900++ monthly rental: rm1600-3000++ fully furnished unit 5 star facilities available to use guarded area 【strategic location】 - beside malaysia biggest university&mall - doorsteps to 120 shoplots (kfc, mcd, starbucks, tealive etc) - 1 min to lrt&mrt - 500m to 3 main highway 【kydd – show contact number 】 https://kyddmudah.wasap.my/ https://kyddmudah.wasap.my/ all pictures shown are for illustration purpose only. continue reading",False,True,PR003,True,False,False,False,False,False,2,True,5,[],[],198476.15693351324,476.15693351323716,1
102904007,198000,550.0,360.0,Condominium,Selangor » Cyberjaya,Unknown,Cyberjaya,Selangor,2.0,1.0,2.0,,,,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,"https://kyddmudah.wasap.my/ freehold investment/ownstay condo type 1: studio type 2: 2 room type 3: 3 room type 4 : 4 room 【ready tenants & high rental income】 **rental cover installment** **rental management team service provided** monthly installment: rm900++ monthly rental: rm1600-3000++ fully furnished unit 5 star facilities available to use guarded area 【strategic location】 - beside malaysia biggest university&mall - doorsteps to 120 shoplots (kfc, mcd, starbucks, tealive etc) - 1 min to lrt&mrt - 500m to 3 main highway 【kydd – show contact number 】 https://kyddmudah.wasap.my/ https://kyddmudah.wasap.my/ all pictures shown are for illustration purpose only. continue reading",False,True,PR003,True,False,False,False,False,False,2,True,5,[],[],223837.82902604275,25837.829026042746,5
102887335,380000,700.0,542.8571428571429,Condominium,Kingfisher Series Condominium,Hunza Properties Berhad,George Town,Penang,3.0,2.0,1.0,1998.0,21.0,406.0,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%.,"newly painted, superb pristine condition 3 room unit @ kingfisher series condo for sale (ref:126-6298) nearby: kingfisher series condominium, greenlane park condominium, boulevard condominium, bl garden, all seasons park great accessibility to main road jalan masjid negeri great amenities nearby - lam wah ee hospital, batu lanchang market, mcdonald, petronas, all seasons place, penang digital library, lotus e-gate property details: - size: around 850 sqft - room: 3 - toilet: 2 - carpark: 1 - condition: newly repainted, pristine level unfurnished unit for sale at rm 380k only! good value! high loan possible! view to believe! contact now: austin +6 show contact number (call and whatsapp) owners welcomed to list your property: ✔ landed house / condominium ✔ shoplot ✔ warehouse ✔ factory ✔ agriculture/development/first grade land continue reading",False,False,,False,False,False,False,False,False,1,True,0,[850.0],[380000.0],323272.3442918649,56727.655708135106,5
103248462,240000,720.0,333.3333333333333,Apartment,Desa Delima,Unknown,Ayer Itam,Penang,3.0,2.0,1.0,1992.0,17.0,3.0,SUSPICIOUS,STRATA_TOTAL_UNITS_NEEDS_REVIEW,RETAIN_PENDING_REVIEW,"Optional total_units is <=3 or >=5,000 for a strata development; may refer to block/phase or be a source entry error. | OPTIONAL_MISSING_COUNT=2; retained with existing fold-safe handling unless another independent rule applies.",desa delima 3 bedrooms 2 bathrooms 1 carpark kindly contact me for viewing tony cheah show contact number,False,False,,False,False,False,False,False,False,0,True,2,[],[],261790.9333287193,21790.933328719286,1
103766881,250000,720.0,347.22222222222223,Apartment,Desa Delima,Unknown,Ayer Itam,Penang,3.0,2.0,1.0,1992.0,17.0,3.0,SUSPICIOUS,STRATA_TOTAL_UNITS_NEEDS_REVIEW,RETAIN_PENDING_REVIEW,"Optional total_units is <=3 or >=5,000 for a strata development; may refer to block/phase or be a source entry error. | OPTIONAL_MISSING_COUNT=2; retained with existing fold-safe handling unless another independent rule applies.",desa delima 3 bedrooms 2 bathrooms 1 carpark kindly contact me for viewing tony cheah show contact number,False,False,,False,False,False,False,False,False,0,True,2,[],[],261790.9333287193,11790.933328719286,1
103792508,960000,1400.0,685.7142857142857,Condominium,The Treez,Jalilmax Development,Kuala Lumpur,Kuala Lumpur,3.0,3.0,2.0,2013.0,135.0,,SUSPICIOUS,ISOLATED_FLOOR_COUNT_NEEDS_REVIEW,RETAIN_PENDING_REVIEW,Observed floor count is >=80; dataset maximum is 135 while the next-highest is 63. | PREMIUM_REVIEW: price>RM850k; top5=True; top1=False; size=1400; ppsf=685.71; premium_text_features=2; known_location_or_building=True. | OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies.,"bukit jalil the treez condo for sale -1400sf -3 rooms, 3 baths, 2 car park -basic units with lights and fans -build in aircond and water heater -non-furnish -facing pavilion -low floor * asking price rm960k * property highlights new! bedroom 3 bathroom 3 property size 1400 sq.ft. nearby railway station lrt station awan besar (sri petaling line) nearby school sjk(c) lai meng nearby mall pavilion bukit jalil see more details",False,False,,False,True,True,False,False,False,2,True,1,[1400.0],[960000.0],770903.6640209641,189096.33597903594,1
100502825,110000,700.0,157.14285714285714,Apartment,Pangsapuri Baiduri (Bandar Tasik Kesuma),Unknown,Beranang,Selangor,3.0,2.0,1.0,,5.0,7810.0,SUSPICIOUS,STRATA_TOTAL_UNITS_NEEDS_REVIEW,RETAIN_PENDING_REVIEW,"Optional total_units is <=3 or >=5,000 for a strata development; may refer to block/phase or be a source entry error. | OPTIONAL_MISSING_COUNT=3; retained with existing fold-safe handling unless another independent rule applies.","pangsapuri baiduri, bandar tasik kesuma semenyih [ level 1 ] 🔥rm110k🔥100% loan|lppsa |kwsp ac 2 📱call📱wasap.my/6 show contact number property details : - freehold - 3 bedrooms, 2 bathroom - 700sqft - non bumi lot aminities: *99 speedmart *mara japan industrial institute *kolej profesional mara *tesco semenyih *smk/sk bandar tasik kesuma continue reading property highlights new! bedroom 3 bathroom 2 property size 700 sq.ft. nearby mall ecohill walk see more details",False,False,,False,False,False,False,False,False,0,True,3,[700.0],[110000.0],164214.50865537144,54214.508655371435,1
103792198,482000,969.0,497.4200206398349,Service Residence,The Clio 2 Residences,IOI Properties Group Berhad,Putrajaya,Putrajaya,3.0,2.0,2.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies.,"nearby malaysia largest shopping mall - ioi city mall, ready to move in unit more than 6 layout (830-1300sqft) only start from rm470k, provide luxury facility, greenery and fresh environment not only for that each floor only 8 unit !! very low density to have a comfortable living. moreover, walking distance 5 min can arrive shopping mall and retails shops for easily satisfy our daily routine and easy access to highway. ​ ✅ 3 lift provide for 8 unit per floor ✅ more than 6 layouts to choose from ✅ equipped with wardrobes, cabinets, smart lock, shower screen, water hilter ✅ ultra-low density, with only eight units per floor* (clubhouse facilities) 🔸 exploratory lab 🔸 gym 🔸 swimming pool 🔸 yoga deck 🔸 jacuzzi 🔸 sky gardens (amenities) 🏢 ioi city mall - malaysia's largest shopping center (walking distance 500m) 🏞 close to a 10-acre central park* ⛳ championship-level golf courses 👩🏻‍⚕ putrajaya rehabilitation hospital (4.8 km) 🏥 serdang hospital (5.3 km) 🏪 conezion retails shoplots (walking distance 5 min) (transportation) 🚅 erl ( putrajaya cyberjaya line) 🚄 mrt sierra 16( putrajaya line) 🚌 shuttle bus (accesbility) - 5km to serdang - 9km to seri kembangan - 15km to bukit jalil - 18km to puchong - 25km to kuala lumpur contact osric show contact number to get e-brochure osric show contact number osric show contact number osric  show contact number continue reading",False,False,,False,False,False,False,False,False,1,True,4,[1300.0],[470000.0],491472.7064162837,9472.706416283676,5
103738015,88000,648.0,135.80246913580248,Condominium,Everly Resort Hotel (Riviera Bay),Unknown,Tanjong Kling,Melaka,1.0,1.0,10.0,,,,SUSPICIOUS,UNSUPPORTED_HIGH_PARKING_COUNT,RETAIN_PENDING_REVIEW,Structured parking is >=5 and the description does not explicitly support the same count. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,luxurious beachfront view sea and swimming pools nearby to petronas penapisan sg udang next to straits mansion cafe western ala carte foods,False,False,,False,False,False,False,False,False,1,True,5,[],[],80734.44378605117,7265.556213948832,3
103792147,470000,829.0,566.9481302774427,Service Residence,The Clio 2 Residences,IOI Properties Group Berhad,Putrajaya,Putrajaya,3.0,2.0,2.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies.,"nearby malaysia largest shopping mall - ioi city mall, ready to move in unit more than 6 layout (830-1300sqft) only start from rm470k, provide luxury facility, greenery and fresh environment not only for that each floor only 8 unit !! very low density to have a comfortable living. moreover, walking distance 5 min can arrive shopping mall and retails shops for easily satisfy our daily routine and easy access to highway. ​ ✅ 3 lift provide for 8 unit per floor ✅ more than 6 layouts to choose from ✅ equipped with wardrobes, cabinets, smart lock, shower screen, water hilter ✅ ultra-low density, with only eight units per floor* (clubhouse facilities) 🔸 exploratory lab 🔸 gym 🔸 swimming pool 🔸 yoga deck 🔸 jacuzzi 🔸 sky gardens (amenities) 🏢 ioi city mall - malaysia's largest shopping center (walking distance 500m) 🏞 close to a 10-acre central park* ⛳ championship-level golf courses 👩🏻‍⚕ putrajaya rehabilitation hospital (4.8 km) 🏥 serdang hospital (5.3 km) 🏪 conezion retails shoplots (walking distance 5 min) (transportation) 🚅 erl ( putrajaya cyberjaya line) 🚄 mrt sierra 16( putrajaya line) 🚌 shuttle bus (accesbility) - 5km to serdang - 9km to seri kembangan - 15km to bukit jalil - 18km to puchong - 25km to kuala lumpur contact osric show contact number to get e-brochure osric show contact number osric show contact number osric  show contact number continue reading",False,False,,False,False,False,False,False,False,1,True,4,[1300.0],[470000.0],410810.4036454469,59189.59635455313,2
103727934,78000,1480.0,52.7027027027027,Condominium,Everly Resort Hotel (Riviera Bay),Unknown,Tanjong Kling,Melaka,2.0,2.0,10.0,,,,SUSPICIOUS,UNSUPPORTED_HIGH_PARKING_COUNT,RETAIN_PENDING_REVIEW,"Structured parking is >=5 and the description does not explicitly support the same count. | PPSF_DIAGNOSTIC_ONLY=52.70; classified from independent evidence, never PPSF alone. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.",beautiful nature's sea view and swimming pools nearest to petronas penapisan sg udang next to famous cafe straits mansion cafe western ala carte foods good news 🎉 available sell from rm108k onwards depends sizes and types of condominiums,False,False,,False,False,False,False,True,False,1,True,5,[],[108000.0],311114.53529484256,233114.53529484256,5
103792002,400000,1019.0,392.54170755642787,Condominium,One Medini,One Medini Sdn Bhd,Iskandar Puteri,Johor,2.0,2.0,1.0,2015.0,,644.0,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies.,"one medini condominium @ medini, iskandar puteri - 2bedrooms 2bathrooms - 1parking lot - 1019sqft - fully furnished - middle floor - international lot - leasehold - maintainence fees rm350+- monthly selling price @ rm 400k only!!! selling price @ rm 400k only!!! for viewing and appointment, please kindly contact me or whatsapp me. tq werner show contact number werner show contact number",False,True,PR016,True,False,False,False,False,False,1,True,1,[1019.0],[400000.0],399471.91062861134,528.0893713886617,1
103792072,470000,904.0,519.9115044247787,Service Residence,The Clio 2 Residences,IOI Properties Group Berhad,Putrajaya,Putrajaya,3.0,2.0,2.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies.,"nearby malaysia largest shopping mall - ioi city mall, ready to move in unit more than 6 layout (830-1300sqft) only start from rm470k, provide luxury facility, greenery and fresh environment not only for that each floor only 8 unit !! very low density to have a comfortable living. moreover, walking distance 5 min can arrive shopping mall and retails shops for easily satisfy our daily routine and easy access to highway. ​ ✅ 3 lift provide for 8 unit per floor ✅ more than 6 layouts to choose from ✅ equipped with wardrobes, cabinets, smart lock, shower screen, water hilter ✅ ultra-low density, with only eight units per floor* (clubhouse facilities) 🔸 exploratory lab 🔸 gym 🔸 swimming pool 🔸 yoga deck 🔸 jacuzzi 🔸 sky gardens (amenities) 🏢 ioi city mall - malaysia's largest shopping center (walking distance 500m) 🏞 close to a 10-acre central park* ⛳ championship-level golf courses 👩🏻‍⚕ putrajaya rehabilitation hospital (4.8 km) 🏥 serdang hospital (5.3 km) 🏪 conezion retails shoplots (walking distance 5 min) (transportation) 🚅 erl ( putrajaya cyberjaya line) 🚄 mrt sierra 16( putrajaya line) 🚌 shuttle bus (accesbility) - 5km to serdang - 9km to seri kembangan - 15km to bukit jalil - 18km to puchong - 25km to kuala lumpur contact osric show contact number to get e-brochure osric show contact number osric show contact number osric  show contact number continue reading",False,False,,False,False,False,False,False,False,1,True,4,[1300.0],[470000.0],483770.0383402901,13770.038340290077,3
102291499,420000,1021.0,411.36141038197843,Condominium,One Damansara,MK Land Holdings,Petaling Jaya,Selangor,3.0,2.0,5.0,2013.0,20.0,899.0,SUSPICIOUS,UNSUPPORTED_HIGH_PARKING_COUNT,RETAIN_PENDING_REVIEW,Structured parking is >=5 and the description does not explicitly support the same count.,property details: --------------------------- one damansara condo damansara damai - 1021 sqft - 3 rooms - 2 bathrooms - fully renovated - plaster ceiling - kitchen cabinet - build in tv cabinet - custom double dacker bed - full grill - giant mirror at hall area facilities : -------------- - 24-hour security - swimming pool - gymnasium - playground - mini market - 2-acre tropical garden with gazebo nearby amenities : ---------------------------- schools : - sk damansara damai - smk damansara damai 1 shopping malls : - the curve - ikea - tesco damansara - one utama easy access : - 8 mins to sungai buloh mrt station (walking distance) - persiaran meranti - jalan kuala selangor - nkve - ldp - mrr2 - plus for more info or for viewing. zack zowani (ren18011) whatsapp : www.wasap.my/6 show contact number ========================= gt nelson realty sdn bhd continue reading,False,False,,False,False,False,False,False,False,2,True,0,[1021.0],[],434254.006503727,14254.006503726996,3
103792030,475000,947.0,501.583949313622,Service Residence,The Clio 2 Residences,IOI Properties Group Berhad,Putrajaya,Putrajaya,3.0,2.0,2.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies.,"nearby malaysia largest shopping mall - ioi city mall, ready to move in unit more than 6 layout (830-1300sqft) only start from rm470k, provide luxury facility, greenery and fresh environment not only for that each floor only 8 unit !! very low density to have a comfortable living. moreover, walking distance 5 min can arrive shopping mall and retails shops for easily satisfy our daily routine and easy access to highway. ​ ✅ 3 lift provide for 8 unit per floor ✅ more than 6 layouts to choose from ✅ equipped with wardrobes, cabinets, smart lock, shower screen, water hilter ✅ ultra-low density, with only eight units per floor* (clubhouse facilities) 🔸 exploratory lab 🔸 gym 🔸 swimming pool 🔸 yoga deck 🔸 jacuzzi 🔸 sky gardens (amenities) 🏢 ioi city mall - malaysia's largest shopping center (walking distance 500m) 🏞 close to a 10-acre central park* ⛳ championship-level golf courses 👩🏻‍⚕ putrajaya rehabilitation hospital (4.8 km) 🏥 serdang hospital (5.3 km) 🏪 conezion retails shoplots (walking distance 5 min) (transportation) 🚅 erl ( putrajaya cyberjaya line) 🚄 mrt sierra 16( putrajaya line) 🚌 shuttle bus (accesbility) - 5km to serdang - 9km to seri kembangan - 15km to bukit jalil - 18km to puchong - 25km to kuala lumpur contact osric show contact number to get e-brochure osric show contact number osric show contact number osric  show contact number continue reading",False,False,,False,False,False,False,False,False,1,True,4,[1300.0],[470000.0],500539.6015742073,25539.601574207307,1
103791160,400000,1019.0,392.54170755642787,Condominium,One Medini,One Medini Sdn Bhd,Iskandar Puteri,Johor,2.0,2.0,1.0,2015.0,,644.0,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies.,"one medini condominium @ medini, iskandar puteri - 2bedrooms 2bathrooms - 1parking lot - 1019sqft - fully furnished - middle floor - international lot - leasehold - maintainence fees rm350+- monthly selling price @ rm 400k only!!! selling price @ rm 400k only!!! for viewing and appointment, please kindly contact me or whatsapp me. tq werner show contact number werner show contact number",False,True,PR016,True,False,False,False,False,False,1,True,1,[1019.0],[400000.0],469985.0043281636,69985.00432816357,4
102900624,190000,700.0,271.42857142857144,Apartment,saujana apartment,Unknown,Damansara Damai,Selangor,3.0,2.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=6; retained with existing fold-safe handling unless another independent rule applies.,"saujana apartment for sale - full loan, lppsa loan - provide banker, lawyer service property details :- - 700, 850sqft - 3 room 2 bathroom 1 car park property facilities : - - swimming pool - playground - jogging track - 24 hour security & cctv - carpark ======================================= kindly contact for more inquires or viewing yannie wong show contact number owners are welcome to call/ sms/ whatsapp for sale / rent out your unit ======================================= continue reading",False,False,,False,False,False,False,False,False,0,True,6,[850.0],[],198018.34476918,8018.344769179996,1
